pl_name,hostname,pl_refname,pl_pubdate,soltype,pl_controv_flag,default_flag,discoverymethod,disc_year,disc_telescope,disc_facility,ra,dec,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orblper,pl_orbincl,pl_imppar,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_masse,pl_msinie,pl_dens,pl_insol,pl_eqt,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tsystemref,pl_trandur,pl_rvamp,st_teff,st_rad,st_mass,st_met,st_radv,st_spectype,sy_jmag,sy_hmag,sy_kmag,sy_vmag,sy_gaiamag
"TOI-1437 b","TOI-1437","<a refstr=PIDHORODETSKA_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..135P/abstract target=ref>Pidhorodetska et al. 2024</a>","2024-09","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",256.1387513,56.8425490,18.84094200000,0.00006000000,-0.00006800000,0.1400000000,0.0180000000,-0.0170000000,0.170000,-96.3000,89.53000,0.240000,2.24000000,0.23000000,-0.22000000,9.60000000,3.90000000,-3.30000000,9.60000000,,,82.0000,,2459360.16520000,0.00120000,-0.00120000,"BJD",4.6500000,2.24000,6008.00,1.170000,1.100000,-0.4924,,,8.1770000,7.8640000,7.8170000,9.1730000,9.0792800
"TOI-1437 b","TOI-1437","<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>","2024-06","Published Confirmed",0,0,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",256.1387513,56.8425490,18.84078000000,0.00012000000,-0.00012000000,0.1390000000,0.0030000000,-0.0030000000,0.000000,90.0000,,0.241943,2.43471042,0.06967777,-0.06309835,10.40000000,2.60000000,-2.60000000,10.40000000,,3.910000,,794.23,2458700.73530000,0.00260000,-0.00260000,"BJD",6.1931971,2.50000,5986.00,1.258900,1.012000,-0.1590,,,8.1770000,7.8640000,7.8170000,9.1730000,9.0792800
"TOI-1438 b","TOI-1438","<a refstr=PERSSON_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A..69P/abstract target=ref>Persson et al. 2025</a>","2025-10","Published Confirmed",0,1,"Transit",2025,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",280.9237844,74.9378327,5.13967000000,0.00000300000,-0.00000300000,0.0553000000,0.0015000000,-0.0015000000,0.000000,90.0000,86.21000,0.956000,3.04000000,0.19000000,-0.19000000,9.40000000,1.80000000,-1.80000000,9.40000000,,1.800000,145.0000,971.00,2458683.62560000,0.00070000,-0.00070000,"BJD-TDB",1.0400000,3.80000,5230.00,0.820000,0.876000,0.0300,-29.40000,"K0 V",9.5840000,9.1910000,9.0900000,10.9570000,10.8549000
"TOI-1438 c","TOI-1438","<a refstr=PERSSON_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A..69P/abstract target=ref>Persson et al. 2025</a>","2025-10","Published Confirmed",0,1,"Transit",2025,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",280.9237844,74.9378327,9.42808900000,0.00000100000,-0.00000100000,0.0830000000,0.0030000000,-0.0030000000,0.000000,90.0000,87.61000,0.902000,2.75000000,0.14000000,-0.14000000,10.60000000,2.10000000,-2.10000000,10.60000000,,2.900000,65.0000,794.00,2458689.91360000,0.00140000,-0.00140000,"BJD-TDB",1.6700000,3.50000,5230.00,0.820000,0.876000,0.0300,-29.40000,"K0 V",9.5840000,9.1910000,9.0900000,10.9570000,10.8549000
"TOI-1439 b","TOI-1439","<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>","2024-06","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",241.7639371,67.8776404,27.64400000000,0.00012000000,-0.00012000000,0.1920000000,0.0040000000,-0.0040000000,0.157000,110.0000,,0.570412,4.24278610,0.23014642,-0.16769357,38.50000000,5.70000000,-5.60000000,38.50000000,,2.760000,,748.40,2458703.47470000,0.00290000,-0.00290000,"BJD",5.6278203,7.00000,5841.00,1.618400,1.231300,0.2260,,,9.3940000,9.1260000,9.0530010,10.5500000,10.4168000
"TOI-1443 b","TOI-1443","<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>","2024-06","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",297.3986780,76.1391776,23.54067800000,0.00005800000,-0.00005800000,0.1470000000,0.0030000000,-0.0030000000,0.000000,90.0000,,0.318654,2.30381001,0.12697832,-0.10061016,30.00000000,,,30.00000000,,14.000000,,520.66,2458693.25000000,0.05000000,-0.05000000,"BJD",4.2604610,,5224.00,0.751100,0.766300,-0.2940,,,9.1780010,8.7750000,8.6740000,10.6750000,10.4596000
"TOI-1448 b","TOI-1448","<a refstr=HORI_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..289H/abstract target=ref>Hori et al. 2024</a>","2024-06","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",316.3240030,57.7710946,8.11224500000,0.00001800000,-0.00001800000,0.0567000000,0.0015000000,-0.0015000000,0.360000,,89.62000,0.210000,2.74900000,0.06700000,-0.06300000,19.50000000,,,19.50000000,,,5.4500,426.00,2458713.33750000,0.00150000,-0.00150000,"BJD",,12.50000,3412.00,0.380000,0.372000,0.3700,-23.70000,,11.5990000,11.0330000,10.7650000,15.6780000,14.4005000
"TOI-1450 A b","TOI-1450 A","<a refstr=BRADY_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...67B/abstract target=ref>Brady et al. 2024</a>","2024-08","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",286.8540627,59.0866254,2.04392740000,0.00000100000,-0.00000100000,,,,,,86.24500,0.737000,1.13000000,0.04300000,-0.04300000,1.25800000,0.12800000,-0.12800000,1.25800000,1.25600000,,,722.00,2458685.34221000,0.00042000,-0.00042000,"BJD",0.9880000,1.05000,3437.00,0.483000,0.480000,-0.1200,,"M3.0 V",8.4570000,7.8200000,7.5650000,12.2800000,11.2394000
"TOI-1451 b","TOI-1451","<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>","2024-06","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",186.5242821,61.2589289,16.53794400000,0.00004500000,-0.00004500000,0.1270000000,0.0030000000,-0.0030000000,0.000000,90.0000,,0.506807,2.61143902,0.13407193,-0.10283772,15.20000000,2.80000000,-2.80000000,15.20000000,,4.670000,,723.33,2458694.31150000,0.00150000,-0.00150000,"BJD",3.0940434,3.82000,5801.00,1.016200,1.002200,0.0190,,,8.3800000,8.0950000,8.0730000,9.5840000,9.4286100
"TOI-1452 b","TOI-1452","<a refstr=CADIEUX_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...96C/abstract target=ref>Cadieux et al. 2022</a>","2022-09","Published Confirmed",0,1,"Transit",2022,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",290.1739741,73.1951082,11.06201000000,0.00002000000,-0.00002000000,0.0610000000,0.0030000000,-0.0030000000,0.000000,90.0000,89.77000,0.190000,1.67200000,0.07100000,-0.07100000,4.82000000,1.30000000,-1.30000000,4.82000000,,5.600000,1.8000,326.00,2458691.53210000,0.00150000,-0.00150000,"BJD",,3.50000,3185.00,0.275000,0.249000,-0.0700,,"M4 +/- 0.5 V",10.6040000,10.0260000,9.7400000,14.3540000,13.6233000
"TOI-1453 c","TOI-1453","<a refstr=STALPORT_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...696A..86S/abstract target=ref>Stalport et al. 2025</a>","2025-04","Published Confirmed",0,1,"Transit",2025,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",258.2232705,57.1977779,6.58869820000,0.00000410000,-0.00000410000,,,,0.000000,90.0000,87.61000,0.767000,2.22400000,0.09500000,-0.09500000,2.95000000,0.83000000,-0.84000000,2.95000000,,1.472135,75.3000,819.80,2459395.38133000,0.00039000,-0.00039000,"BJD",1.8740000,1.26000,4975.00,0.720000,0.715000,-0.3100,,,9.2750000,8.7660000,8.6860000,11.1130000,10.7265000
"TOI-1453 b","TOI-1453","<a refstr=STALPORT_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...696A..86S/abstract target=ref>Stalport et al. 2025</a>","2025-04","Published Confirmed",0,1,"Transit",2025,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",258.2232705,57.1977779,4.31352250000,0.00001180000,-0.00000920000,,,,0.000000,90.0000,87.65000,0.569000,1.17300000,0.05900000,-0.05600000,2.32000000,,,2.32000000,,8.215288,132.6000,944.20,2459392.90013000,0.00083000,-0.00093000,"BJD",1.9980000,0.61000,4975.00,0.720000,0.715000,-0.3100,,,9.2750000,8.7660000,8.6860000,11.1130000,10.7265000
"TOI-1466 b","TOI-1466","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","2026-03","Published Confirmed",0,1,"Transit",2026,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",307.3965319,61.5507253,1.87190602231,0.00001468186,-0.00001678025,,,,,,86.22085,0.526051,2.46741991,0.33214130,-0.25190743,,,,,,,,,2458766.25485783,0.00232958,-0.00235099,"BJD",1.6130211,,4435.39,0.749646,,,,,9.9570000,9.3410000,9.1960000,12.1890000,11.7965000
"TOI-1467 b","TOI-1467","<a refstr=CROSSFIELD_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...89C/abstract target=ref>Crossfield et al. 2025</a>","2025-02","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",19.1146441,49.2331382,5.97114713000,0.00000874600,-0.00000847000,0.0507480000,0.0006830000,-0.0007010000,,,,,1.92000000,0.17100000,-0.11300000,,,,,,,18.1300,,2458766.98850000,0.00100000,-0.00130000,"BJD-TDB",1.5784000,,3834.00,0.491000,0.489000,,,,9.3800000,8.7910000,8.5680000,12.2930000,11.5622000
"TOI-1467 b","TOI-1467","<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>","2024-06","Published Confirmed",0,0,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",19.1146441,49.2331382,5.97199000000,0.00083000000,-0.00083000000,0.0495000000,0.0009000000,-0.0009000000,0.000000,90.0000,,0.441030,1.67599550,0.08820672,-0.08449646,9.00000000,,,9.00000000,,11.000000,,506.07,2458766.98500000,0.00300000,-0.00300000,"BJD",1.5780805,,3776.00,0.456500,0.451800,-0.0620,,,9.3800000,8.7910000,8.5680000,12.2930000,11.5622000
"TOI-1467 b","TOI-1467","<a refstr=MISTRY_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024PASA...41...30M/abstract target=ref>Mistry et al. 2024</a>","2024-04","Published Confirmed",0,0,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",19.1146441,49.2331382,5.97114300000,0.00000600000,-0.00000600000,0.0510000000,0.0009000000,-0.0009000000,,,88.98000,0.480000,1.83300000,0.15900000,-0.15600000,,,,,,,16.2700,558.89,2458766.98950000,0.00080000,-0.00080000,"BJD",1.5100000,,3810.00,0.472000,0.498000,-0.1000,,,9.3800000,8.7910000,8.5680000,12.2930000,11.5622000
"TOI-1468 c","TOI-1468","<a refstr=MEIER_VALDES_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...698A..68M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>","2025-06","Published Confirmed",0,1,"Transit",2022,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",16.6538724,19.2249195,15.53247700000,0.00002500000,-0.00002600000,0.0860800000,0.0006500000,-0.0006500000,0.111000,130.0000,89.22000,0.664000,2.12600000,0.09200000,-0.09300000,4.10000000,1.10000000,-1.10000000,4.10000000,4.10000000,2.310000,2.1300,338.10,2458766.92670000,0.00120000,-0.00120000,"BJD-TDB",1.8600000,2.12000,3376.00,0.371400,0.352700,-0.0100,,,9.3430000,8.7820000,8.4970000,12.5000000,12.1172000
"TOI-1468 c","TOI-1468","<a refstr=CHATURVEDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.155C/abstract target=ref>Chaturvedi et al. 2022</a>","2022-10","Published Confirmed",0,0,"Transit",2022,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",16.6538724,19.2249195,15.53248200000,0.00003400000,-0.00003300000,,,,,,89.33500,0.623000,2.06400000,0.04400000,-0.04400000,6.64000000,0.67000000,-0.68000000,6.64000000,,,2.1500,337.50,2458766.92690000,0.00120000,-0.00120000,"BJD",,3.48000,3496.00,0.344000,0.339000,-0.0400,,"M3.0 V",9.3430000,8.7820000,8.4970000,12.5000000,12.1172000
"TOI-1468 b","TOI-1468","<a refstr=MEIER_VALDES_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...698A..68M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>","2025-06","Published Confirmed",0,1,"Transit",2022,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",16.6538724,19.2249195,1.88052010000,0.00000250000,-0.00000300000,0.0210700000,0.0001600000,-0.0001600000,0.009900,-170.0000,87.82000,0.465000,1.40100000,0.05900000,-0.06000000,3.04000000,0.46000000,-0.46000000,3.04000000,3.04000000,6.100000,36.4000,683.50,2458765.67755000,0.00097000,-0.00081000,"BJD-TDB",1.0900000,3.16000,3376.00,0.371400,0.352700,-0.0100,,,9.3430000,8.7820000,8.4970000,12.5000000,12.1172000
